LineStatus;Quantity;DocDate;BaseCard;CFOPCode
O;389;2020-02-27 00:00:00.000;A-4470;5102
C;307;2020-02-27 00:00:00.000;A-6162;5949
C;332;2020-02-27 00:00:00.000;A-6162;5949
C;231;2019-10-31 00:00:00.000;A-3598;5949
C;178;2019-10-31 00:00:00.000;A-3598;5949
C;425;2019-10-31 00:00:00.000;A-3598;5949
O;376;2019-10-31 00:00:00.000;A-3598;5910
O;492;2019-10-31 00:00:00.000;A-3598;5910
O;158;2019-10-31 00:00:00.000;A-3598;5910
O;302;2020-02-28 00:00:00.000;A-6008;5102
O;441;2020-02-28 00:00:00.000;A-6008;5102
O;325;2020-02-28 00:00:00.000;A-6008;5102
O;440;2020-02-28 00:00:00.000;A-6008;5102
C;432;2020-02-28 00:00:00.000;A-6010;5102
C;352;2020-02-28 00:00:00.000;A-6010;5102
C;500;2020-02-28 00:00:00.000;A-6010;5405
C;408;2020-02-28 00:00:00.000;A-6010;5102
O;182;2020-02-28 00:00:00.000;A-4578;5405
C;447;2020-02-28 00:00:00.000;A-6010;5102
C;494;2020-02-28 00:00:00.000;A-6010;5102
C;447;2020-02-28 00:00:00.000;A-6010;5405
C;100;2020-02-28 00:00:00.000;A-6010;5102
O;111;2020-02-28 00:00:00.000;A-6010;5102
O;462;2020-02-28 00:00:00.000;A-6010;5102
O;332;2020-02-28 00:00:00.000;A-6010;5102
O;161;2020-02-28 00:00:00.000;A-6010;5102
O;141;2020-02-28 00:00:00.000;A-4086;5102
O;197;2020-02-28 00:00:00.000;A-4086;5102
O;473;2020-02-28 00:00:00.000;A-4086;5102
O;331;2020-02-28 00:00:00.000;A-4086;5405
O;156;2020-02-28 00:00:00.000;A-4086;5102
O;340;2020-02-28 00:00:00.000;A-576;5117
O;196;2020-02-28 00:00:00.000;A-576;5117
O;185;2020-02-28 00:00:00.000;A-576;5117
O;203;2020-02-28 00:00:00.000;A-576;5117
O;180;2020-02-28 00:00:00.000;A-576;5117
O;472;2020-02-28 00:00:00.000;A-576;5117
O;278;2020-02-28 00:00:00.000;A-576;5117
O;177;2020-02-28 00:00:00.000;A-576;5117
O;238;2020-02-28 00:00:00.000;A-576;5117
O;358;2020-02-28 00:00:00.000;A-576;5117
O;132;2020-02-28 00:00:00.000;A-576;5117
O;118;2020-02-28 00:00:00.000;A-576;5117
O;314;2020-02-28 00:00:00.000;A-576;5117
O;293;2020-02-28 00:00:00.000;A-4974;5102
O;367;2020-02-28 00:00:00.000;A-4974;5102
O;307;2020-02-28 00:00:00.000;A-6114;6404
O;188;2020-02-28 00:00:00.000;A-6114;6404
O;212;2020-02-28 00:00:00.000;A-6114;6404
O;159;2020-02-28 00:00:00.000;A-6114;6102
O;457;2020-02-28 00:00:00.000;A-6114;6102
C;341;2019-10-31 00:00:00.000;A-2488;6949
C;103;2019-10-31 00:00:00.000;A-2488;6949
O;252;2020-02-28 00:00:00.000;A-5806;5403
O;338;2020-03-02 00:00:00.000;A-1792;5102
O;242;2020-03-02 00:00:00.000;A-1792;5405
O;193;2020-03-02 00:00:00.000;A-1792;5405
O;202;2020-03-02 00:00:00.000;A-1792;5405
O;462;2020-03-02 00:00:00.000;A-82;5101
O;387;2020-03-02 00:00:00.000;A-6054;6108
O;487;2020-03-02 00:00:00.000;A-6054;6108
O;219;2020-03-02 00:00:00.000;A-6054;6108
O;451;2020-03-02 00:00:00.000;A-6054;6108
O;349;2020-03-02 00:00:00.000;A-6054;6108
O;415;2020-03-02 00:00:00.000;A-6054;6108
O;256;2020-03-02 00:00:00.000;A-2942;6108
O;349;2020-03-02 00:00:00.000;A-1760;6108
O;397;2020-03-02 00:00:00.000;A-1760;6108
O;166;2020-03-02 00:00:00.000;A-1760;6108
O;324;2020-03-02 00:00:00.000;A-1760;6108
O;453;2020-03-02 00:00:00.000;A-1760;6108
O;334;2020-03-02 00:00:00.000;A-3190;5102
O;467;2020-03-02 00:00:00.000;A-3722;5405
O;280;2020-03-02 00:00:00.000;A-6114;6404
O;200;2020-03-02 00:00:00.000;A-6114;6404
O;245;2020-03-02 00:00:00.000;A-6114;6404
O;470;2020-03-02 00:00:00.000;A-4578;5405
O;476;2020-03-02 00:00:00.000;A-5756;6404
O;129;2020-03-02 00:00:00.000;A-5756;6404
O;212;2020-03-02 00:00:00.000;A-5756;6102
O;218;2020-03-02 00:00:00.000;A-5756;6404
O;433;2019-10-31 00:00:00.000;A-4480;5949
O;376;2019-10-31 00:00:00.000;A-4046;5949
O;352;2019-10-31 00:00:00.000;A-4046;5949
O;102;2019-10-31 00:00:00.000;A-4046;5949
O;343;2019-10-31 00:00:00.000;A-4294;5949
O;387;2019-10-31 00:00:00.000;A-104;5949
O;366;2019-10-31 00:00:00.000;A-104;5949
O;331;2019-10-31 00:00:00.000;A-3166;5949
O;211;2019-10-31 00:00:00.000;A-934;6949
O;443;2019-10-31 00:00:00.000;A-4308;5949
O;408;2020-03-02 00:00:00.000;A-6058;5102
O;499;2020-03-02 00:00:00.000;A-6058;5102
O;493;2020-03-02 00:00:00.000;A-6058;5102
O;272;2020-03-02 00:00:00.000;A-6058;5405
O;108;2020-03-02 00:00:00.000;A-6058;5102
O;390;2020-03-02 00:00:00.000;A-6058;5102
O;200;2020-03-03 00:00:00.000;A-6070;5102
O;204;2020-03-03 00:00:00.000;A-6070;5102
C;302;2020-03-03 00:00:00.000;A-5546;5922
O;147;2020-03-03 00:00:00.000;A-6024;5102
O;252;2020-03-03 00:00:00.000;A-1716;6108
O;118;2020-03-03 00:00:00.000;A-3386;6922
O;436;2020-03-03 00:00:00.000;A-3386;6922
O;413;2020-03-03 00:00:00.000;A-3386;6922
O;174;2020-03-03 00:00:00.000;A-3386;6922
O;368;2020-03-03 00:00:00.000;A-3386;6922
O;414;2020-03-03 00:00:00.000;A-3386;6922
O;288;2020-03-03 00:00:00.000;A-3386;6922
O;112;2020-03-03 00:00:00.000;A-6150;5102
O;218;2020-03-03 00:00:00.000;A-6150;5405
O;180;2020-03-03 00:00:00.000;A-6150;5102
O;291;2020-03-03 00:00:00.000;A-6150;5102
C;489;2020-03-03 00:00:00.000;A-3858;5922
C;442;2020-03-03 00:00:00.000;A-3858;5922
C;477;2020-03-03 00:00:00.000;A-3858;5922
C;397;2020-03-03 00:00:00.000;A-3858;5922
C;180;2020-03-03 00:00:00.000;A-3858;5922
C;334;2020-03-03 00:00:00.000;A-3858;5922
C;353;2020-03-03 00:00:00.000;A-3858;5922
C;487;2020-03-03 00:00:00.000;A-3858;5922
C;461;2020-03-03 00:00:00.000;A-3858;5922
C;190;2020-03-03 00:00:00.000;A-3858;5922
O;446;2020-03-03 00:00:00.000;A-3858;5922
O;216;2020-03-03 00:00:00.000;A-3858;5922
O;415;2020-03-03 00:00:00.000;A-3858;5922
O;337;2020-03-03 00:00:00.000;A-3858;5922
O;218;2020-03-03 00:00:00.000;A-3858;5922
O;237;2020-03-03 00:00:00.000;A-118;5102
O;128;2020-03-03 00:00:00.000;A-6178;6108
O;161;2020-03-04 00:00:00.000;A-3190;5102
O;339;2020-03-04 00:00:00.000;A-6156;5102
O;452;2020-03-04 00:00:00.000;A-856;5102
O;232;2019-11-05 00:00:00.000;A-2526;6949
O;221;2019-11-05 00:00:00.000;A-2526;6949
O;366;2019-10-31 00:00:00.000;A-2680;6949
O;482;2019-10-31 00:00:00.000;A-2680;6949
O;445;2019-11-13 00:00:00.000;A-138;5949
O;294;2019-11-13 00:00:00.000;A-138;5949
O;237;2019-11-13 00:00:00.000;A-176;6949
O;407;2019-11-13 00:00:00.000;A-176;6949
O;381;2019-11-13 00:00:00.000;A-3878;5949
O;309;2019-11-21 00:00:00.000;A-4790;6949
O;303;2020-01-20 00:00:00.000;A-104;5949
O;261;2020-03-04 00:00:00.000;A-6230;5102
O;373;2020-03-04 00:00:00.000;A-6230;5102
O;410;2020-03-04 00:00:00.000;A-6230;5102
O;170;2020-03-04 00:00:00.000;A-6230;5102
O;224;2020-03-04 00:00:00.000;A-6230;5405
O;371;2020-03-04 00:00:00.000;A-6230;5405
O;479;2020-03-04 00:00:00.000;A-6230;5405
O;111;2020-03-04 00:00:00.000;A-6230;5405
O;393;2020-03-04 00:00:00.000;A-6230;5405
O;187;2020-03-04 00:00:00.000;A-6230;5102
O;205;2020-03-04 00:00:00.000;A-6224;5102
O;157;2020-03-04 00:00:00.000;A-6224;5102
O;226;2020-03-04 00:00:00.000;A-6224;5102
O;383;2020-03-04 00:00:00.000;A-6224;5102
O;316;2020-03-04 00:00:00.000;A-6224;5405
O;301;2020-03-04 00:00:00.000;A-6224;5405
O;352;2020-03-04 00:00:00.000;A-6224;5405
O;367;2020-03-04 00:00:00.000;A-6224;5405
O;425;2020-03-04 00:00:00.000;A-6224;5405
O;427;2020-03-04 00:00:00.000;A-6224;5102
O;466;2020-03-04 00:00:00.000;A-4326;6108
O;351;2020-03-04 00:00:00.000;A-4326;6108
O;258;2020-03-04 00:00:00.000;A-4326;6108
O;248;2020-03-04 00:00:00.000;A-4326;6108
O;138;2020-03-04 00:00:00.000;A-4326;6108
O;103;2020-03-04 00:00:00.000;A-4326;6108
O;236;2020-03-04 00:00:00.000;A-4326;6108
O;354;2020-03-04 00:00:00.000;A-4326;6108
O;229;2020-03-04 00:00:00.000;A-4326;6108
O;454;2020-03-04 00:00:00.000;A-4326;6108
O;252;2020-03-04 00:00:00.000;A-4326;6108
O;206;2020-03-04 00:00:00.000;A-4326;6108
O;422;2020-03-04 00:00:00.000;A-4194;5102
O;352;2020-03-04 00:00:00.000;A-4194;5405
O;494;2020-03-04 00:00:00.000;A-4194;5405
O;177;2020-03-04 00:00:00.000;A-4194;5102
O;237;2020-03-04 00:00:00.000;A-4194;5405
O;156;2020-03-04 00:00:00.000;A-4194;5102
O;428;2020-03-04 00:00:00.000;A-4194;5102
O;211;2020-03-04 00:00:00.000;A-4194;5102
O;271;2019-10-31 00:00:00.000;A-4420;5949
O;187;2019-10-31 00:00:00.000;A-4420;5949
O;460;2019-12-17 00:00:00.000;A-4420;5949
O;424;2019-12-19 00:00:00.000;A-4420;5949
O;327;2020-02-14 00:00:00.000;A-4420;5933
O;300;2019-10-31 00:00:00.000;A-4422;5949
O;152;2019-10-31 00:00:00.000;A-4422;5949
O;186;2019-12-17 00:00:00.000;A-4422;5949
O;228;2020-02-18 00:00:00.000;A-4936;5949
O;411;2020-02-19 00:00:00.000;A-4754;5933
O;380;2020-02-19 00:00:00.000;A-4754;5933
O;101;2020-02-19 00:00:00.000;A-4754;5933
O;446;2020-02-14 00:00:00.000;A-5884;5949
O;120;2020-02-14 00:00:00.000;A-5884;5949
O;251;2020-02-20 00:00:00.000;A-3806;5933
O;468;2020-01-31 00:00:00.000;A-5638;5949
O;324;2020-03-04 00:00:00.000;A-934;6108
O;164;2020-03-04 00:00:00.000;A-934;6108
O;370;2020-03-04 00:00:00.000;A-934;6108
O;110;2020-03-04 00:00:00.000;A-934;6108
O;348;2020-03-04 00:00:00.000;A-934;6108
O;426;2020-03-04 00:00:00.000;A-934;6108
O;334;2020-03-04 00:00:00.000;A-934;6108
O;352;2020-03-04 00:00:00.000;A-934;6108
O;111;2020-03-04 00:00:00.000;A-5890;5102
O;489;2020-03-04 00:00:00.000;A-5890;5405
O;129;2020-03-04 00:00:00.000;A-5890;5405
O;198;2020-03-04 00:00:00.000;A-5890;5102
O;226;2020-03-04 00:00:00.000;A-5890;5102
O;376;2020-03-04 00:00:00.000;A-5890;5405
O;331;2020-03-04 00:00:00.000;A-4268;6910
O;128;2020-03-05 00:00:00.000;A-578;5102
O;327;2020-03-05 00:00:00.000;A-578;5405
O;346;2020-03-05 00:00:00.000;A-578;5405
O;499;2020-03-05 00:00:00.000;A-578;5405
O;325;2020-03-05 00:00:00.000;A-578;5102
O;416;2020-03-05 00:00:00.000;A-578;5405
O;100;2020-03-05 00:00:00.000;A-578;5102
O;293;2020-03-05 00:00:00.000;A-578;5102
O;470;2020-03-05 00:00:00.000;A-6182;5102
O;189;2020-02-20 00:00:00.000;A-4202;5949
O;187;2020-02-20 00:00:00.000;A-1138;5949
O;186;2020-02-20 00:00:00.000;A-1138;5949
O;269;2020-02-17 00:00:00.000;A-38;5910
O;249;2020-02-17 00:00:00.000;A-38;5910
O;403;2020-02-04 00:00:00.000;A-4996;5933
O;494;2020-01-29 00:00:00.000;A-4046;5933
O;423;2020-01-16 00:00:00.000;A-3930;6910
O;210;2019-12-17 00:00:00.000;A-4764;5949
O;129;2019-12-05 00:00:00.000;A-6;5949
O;179;2019-12-05 00:00:00.000;A-6;5949
O;446;2019-12-02 00:00:00.000;A-104;5949
O;400;2020-03-05 00:00:00.000;A-3514;6108
O;179;2020-03-05 00:00:00.000;A-1584;5102
O;163;2020-03-05 00:00:00.000;A-1584;5102
O;393;2020-03-05 00:00:00.000;A-1584;5102
O;372;2020-03-05 00:00:00.000;A-1584;5102
O;218;2020-03-05 00:00:00.000;A-1846;6108
O;337;2020-03-05 00:00:00.000;A-1846;6108
O;459;2020-03-05 00:00:00.000;A-1846;6108
O;266;2020-03-05 00:00:00.000;A-1846;6108
O;389;2020-03-05 00:00:00.000;A-1846;6108
O;460;2020-03-05 00:00:00.000;A-1846;6108
O;168;2020-03-05 00:00:00.000;A-1846;6108
O;156;2020-03-05 00:00:00.000;A-1846;6108
O;297;2020-03-05 00:00:00.000;A-1846;6108
O;292;2020-03-05 00:00:00.000;A-1846;6108
O;306;2020-03-05 00:00:00.000;A-1846;6108
O;411;2020-03-05 00:00:00.000;A-1846;6108
O;352;2020-03-05 00:00:00.000;A-1846;6108
O;410;2020-03-05 00:00:00.000;A-1846;6108
O;328;2020-03-05 00:00:00.000;A-1846;6108
O;294;2020-03-05 00:00:00.000;A-1846;6108
O;389;2020-03-05 00:00:00.000;A-1846;6108
O;445;2020-03-05 00:00:00.000;A-1846;6108
O;199;2020-03-05 00:00:00.000;A-1846;6108
O;214;2020-03-05 00:00:00.000;A-1846;6108
O;139;2020-03-05 00:00:00.000;A-1846;6108
O;290;2020-03-05 00:00:00.000;A-5866;5102
O;366;2020-03-05 00:00:00.000;A-5866;5102
O;406;2020-03-05 00:00:00.000;A-5866;5405
O;382;2020-03-05 00:00:00.000;A-5866;5102
O;200;2020-03-05 00:00:00.000;A-5866;5102
O;137;2020-03-05 00:00:00.000;A-5866;5102
O;140;2020-03-05 00:00:00.000;A-5866;5102
O;236;2020-03-05 00:00:00.000;A-5866;5405
O;226;2020-03-05 00:00:00.000;A-5866;5405
O;175;2020-03-05 00:00:00.000;A-5866;5102
O;156;2020-03-05 00:00:00.000;A-3910;6108
O;465;2020-03-05 00:00:00.000;A-3910;6108
O;252;2020-03-05 00:00:00.000;A-3910;6108
O;447;2020-03-05 00:00:00.000;A-3910;6108
O;157;2020-03-05 00:00:00.000;A-3910;6108
O;181;2020-03-05 00:00:00.000;A-3910;6108
O;481;2020-03-05 00:00:00.000;A-3910;6108
O;445;2020-03-05 00:00:00.000;A-3910;6108
O;457;2020-03-05 00:00:00.000;A-3910;6108
O;347;2020-03-05 00:00:00.000;A-3910;6108
O;317;2020-03-05 00:00:00.000;A-3910;6108
O;466;2020-03-05 00:00:00.000;A-3910;6108
O;470;2020-03-05 00:00:00.000;A-3910;6108
O;472;2020-03-04 00:00:00.000;A-38;5927
O;423;2019-11-19 00:00:00.000;A-4764;5949
O;226;2019-10-31 00:00:00.000;A-4482;5949
O;312;2019-12-20 00:00:00.000;A-2180;5949
O;492;2019-12-20 00:00:00.000;A-2180;5949
O;305;2019-12-20 00:00:00.000;A-2180;5949
O;131;2019-12-20 00:00:00.000;A-2180;5949
O;154;2019-12-20 00:00:00.000;A-2180;5949
O;483;2020-02-27 00:00:00.000;A-6008;5949
O;315;2020-01-09 00:00:00.000;A-4840;6949
O;451;2020-01-09 00:00:00.000;A-4840;6949
O;363;2020-01-09 00:00:00.000;A-4840;6949
O;213;2020-02-04 00:00:00.000;A-6;5949
O;122;2020-02-04 00:00:00.000;A-6;5949
O;143;2019-10-31 00:00:00.000;A-4008;6949
O;121;2019-10-31 00:00:00.000;A-4008;6949
O;376;2019-10-31 00:00:00.000;A-4008;6949
O;189;2020-03-06 00:00:00.000;A-38;5927
O;290;2020-03-06 00:00:00.000;A-38;5927
O;414;2020-03-09 00:00:00.000;A-2726;6108
O;314;2020-03-09 00:00:00.000;A-6238;5102
O;173;2020-03-09 00:00:00.000;A-6238;5102
O;387;2020-03-09 00:00:00.000;A-6238;5102
O;440;2020-03-09 00:00:00.000;A-6238;5102
O;237;2020-03-09 00:00:00.000;A-6238;5405
O;118;2020-03-09 00:00:00.000;A-6238;5405
O;433;2020-03-09 00:00:00.000;A-6238;5405
O;160;2020-03-09 00:00:00.000;A-6238;5405
O;252;2020-03-09 00:00:00.000;A-6238;5405
O;312;2020-03-09 00:00:00.000;A-6238;5102
O;249;2020-03-09 00:00:00.000;A-5122;5405
O;205;2020-03-09 00:00:00.000;A-5122;5405
O;372;2020-03-09 00:00:00.000;A-5122;5102
O;173;2020-03-09 00:00:00.000;A-5122;5102
O;230;2020-03-09 00:00:00.000;A-5122;5102
O;405;2020-03-09 00:00:00.000;A-5122;5102
O;295;2020-03-09 00:00:00.000;A-5122;5405
O;167;2020-03-09 00:00:00.000;A-5122;5405
O;431;2020-03-09 00:00:00.000;A-5122;5405
O;378;2020-03-09 00:00:00.000;A-5872;5102
O;430;2020-03-09 00:00:00.000;A-5872;5102
O;441;2020-03-09 00:00:00.000;A-5872;5102
O;351;2020-03-09 00:00:00.000;A-5872;5102
O;201;2020-03-09 00:00:00.000;A-5872;5405
O;121;2020-03-09 00:00:00.000;A-5872;5405
O;200;2020-03-09 00:00:00.000;A-5872;5405
O;258;2020-03-09 00:00:00.000;A-5872;5405
O;133;2020-03-09 00:00:00.000;A-5872;5405
O;305;2020-03-09 00:00:00.000;A-5872;5102
O;475;2020-03-09 00:00:00.000;A-5256;6108
O;376;2020-03-09 00:00:00.000;A-5256;6108
O;329;2020-03-09 00:00:00.000;A-5256;6108
O;301;2020-03-09 00:00:00.000;A-5256;6108
O;343;2020-03-09 00:00:00.000;A-5256;6108
O;277;2020-03-09 00:00:00.000;A-5256;6108
O;343;2020-03-09 00:00:00.000;A-5256;6108
O;404;2020-03-09 00:00:00.000;A-5256;6108
O;206;2020-03-09 00:00:00.000;A-694;5117
O;122;2020-03-09 00:00:00.000;A-694;5117
O;388;2020-03-09 00:00:00.000;A-694;5117
O;490;2020-03-09 00:00:00.000;A-694;5117
O;248;2020-03-09 00:00:00.000;A-1256;5102
O;209;2020-03-09 00:00:00.000;A-3986;6108
O;252;2020-03-09 00:00:00.000;A-3986;6108
O;128;2020-03-09 00:00:00.000;A-3986;6108
O;323;2020-03-09 00:00:00.000;A-3986;6108
O;310;2020-03-09 00:00:00.000;A-3986;6108
O;101;2020-03-09 00:00:00.000;A-3986;6108
O;363;2020-03-09 00:00:00.000;A-3986;6108
O;365;2020-03-09 00:00:00.000;A-3986;6108
O;132;2020-03-09 00:00:00.000;A-3986;6108
O;190;2020-03-09 00:00:00.000;A-3986;6108
O;115;2020-03-09 00:00:00.000;A-3986;6108
O;333;2020-03-09 00:00:00.000;A-5866;5405
O;219;2020-03-09 00:00:00.000;A-5866;5405
O;219;2020-03-09 00:00:00.000;A-5866;5405
O;146;2020-03-09 00:00:00.000;A-52;5910
O;255;2020-03-09 00:00:00.000;A-52;5910
O;332;2020-03-09 00:00:00.000;A-52;5910
O;337;2020-03-09 00:00:00.000;A-52;5910
O;314;2020-03-09 00:00:00.000;A-52;5910
O;432;2020-01-30 00:00:00.000;A-118;5949
O;193;2020-01-30 00:00:00.000;A-118;5949
C;123;2019-10-31 00:00:00.000;A-4208;6949
C;224;2019-10-31 00:00:00.000;A-4208;6949
C;437;2019-10-31 00:00:00.000;A-4208;6949
C;488;2019-10-31 00:00:00.000;A-4208;6949
C;279;2019-10-31 00:00:00.000;A-4208;6949
C;234;2019-10-31 00:00:00.000;A-4208;6949
C;402;2019-10-31 00:00:00.000;A-4208;6949
C;309;2019-10-31 00:00:00.000;A-4208;6949
O;421;2019-10-31 00:00:00.000;A-4208;6949
O;468;2019-10-31 00:00:00.000;A-4208;6949
O;383;2019-10-31 00:00:00.000;A-4208;6949
O;197;2019-10-31 00:00:00.000;A-4208;6949
O;389;2019-12-20 00:00:00.000;A-32;5949
O;225;2019-12-20 00:00:00.000;A-32;5949
O;175;2019-12-20 00:00:00.000;A-32;5949
C;219;2019-12-05 00:00:00.000;A-4982;6949
C;420;2019-12-05 00:00:00.000;A-4982;6949
O;281;2020-03-10 00:00:00.000;A-2278;5102
O;404;2020-03-10 00:00:00.000;A-2278;5102
O;400;2020-03-10 00:00:00.000;A-2278;5102
O;395;2020-03-10 00:00:00.000;A-1584;5102
O;133;2020-03-10 00:00:00.000;A-1584;5102
O;439;2020-03-10 00:00:00.000;A-222;5405
O;351;2020-03-10 00:00:00.000;A-4422;5910
O;174;2020-03-10 00:00:00.000;A-6316;6108
O;366;2020-03-10 00:00:00.000;A-3868;6108
O;330;2020-03-10 00:00:00.000;A-3868;6108
O;447;2020-03-10 00:00:00.000;A-3868;6108
O;365;2020-03-10 00:00:00.000;A-3868;6108
O;422;2020-03-10 00:00:00.000;A-3868;6108
O;428;2020-03-10 00:00:00.000;A-3868;6108
O;466;2020-03-10 00:00:00.000;A-3868;6108
O;383;2020-03-10 00:00:00.000;A-3868;6108
O;362;2020-03-10 00:00:00.000;A-5186;6117
O;138;2020-03-10 00:00:00.000;A-5186;6117
O;398;2020-03-10 00:00:00.000;A-5186;6117
O;214;2020-03-10 00:00:00.000;A-5186;6117
O;425;2020-03-10 00:00:00.000;A-5186;6117
O;329;2020-03-10 00:00:00.000;A-5186;6117
O;232;2020-03-10 00:00:00.000;A-5186;6117
O;379;2020-03-10 00:00:00.000;A-5186;6117
O;164;2020-03-10 00:00:00.000;A-5186;6117
O;405;2020-03-10 00:00:00.000;A-5186;6117
O;347;2020-03-10 00:00:00.000;A-834;6108
O;333;2020-03-10 00:00:00.000;A-6178;6108
O;280;2020-03-10 00:00:00.000;A-6178;6108
O;457;2020-03-10 00:00:00.000;A-4822;5102
O;377;2020-03-11 00:00:00.000;A-78;5405
O;214;2020-03-11 00:00:00.000;A-78;5102
O;176;2020-03-11 00:00:00.000;A-78;5102
O;294;2020-03-11 00:00:00.000;A-542;6108
O;485;2020-03-11 00:00:00.000;A-542;6108
O;279;2020-03-11 00:00:00.000;A-542;6108
O;400;2020-03-11 00:00:00.000;A-542;6108
O;152;2020-03-11 00:00:00.000;A-542;6108
O;302;2020-03-11 00:00:00.000;A-542;6108
O;455;2020-03-11 00:00:00.000;A-542;6108
O;304;2020-03-11 00:00:00.000;A-542;6108
O;135;2020-03-11 00:00:00.000;A-542;6108
O;277;2020-03-11 00:00:00.000;A-6280;5102
O;449;2020-03-11 00:00:00.000;A-5656;5102
O;258;2020-03-11 00:00:00.000;A-5656;5405
O;291;2020-03-11 00:00:00.000;A-5656;5102
O;208;2020-03-11 00:00:00.000;A-5656;5405
O;182;2020-03-12 00:00:00.000;A-4260;5922
O;468;2020-03-12 00:00:00.000;A-4260;5922
O;240;2020-03-12 00:00:00.000;A-4260;5922
O;192;2020-03-12 00:00:00.000;A-4260;5922
O;354;2020-03-12 00:00:00.000;A-4260;5922
O;441;2020-03-12 00:00:00.000;A-4260;5922
O;244;2020-03-12 00:00:00.000;A-4260;5922
O;412;2020-03-12 00:00:00.000;A-3960;5405
O;295;2020-03-12 00:00:00.000;A-3960;5102
O;392;2020-03-12 00:00:00.000;A-2278;5102
O;469;2020-03-12 00:00:00.000;A-2278;5102
O;330;2020-03-12 00:00:00.000;A-2278;5102
O;429;2020-03-12 00:00:00.000;A-5554;5922
O;324;2020-03-12 00:00:00.000;A-5554;5922
O;465;2020-03-12 00:00:00.000;A-5554;5922
O;272;2020-01-20 00:00:00.000;A-4470;5949
O;198;2020-01-20 00:00:00.000;A-4470;5949
O;435;2020-01-17 00:00:00.000;A-1114;5933
O;341;2020-01-15 00:00:00.000;A-4006;5933
O;382;2020-01-30 00:00:00.000;A-1792;5933
O;334;2020-01-30 00:00:00.000;A-1792;5933
O;240;2020-03-12 00:00:00.000;A-4656;5102
O;235;2020-03-12 00:00:00.000;A-856;5102
O;346;2020-03-12 00:00:00.000;A-104;5910
O;490;2020-03-12 00:00:00.000;A-5114;6108
O;403;2020-03-12 00:00:00.000;A-5114;6108
O;294;2020-03-12 00:00:00.000;A-5114;6108
O;249;2020-03-12 00:00:00.000;A-6122;5405
O;461;2020-03-12 00:00:00.000;A-5574;5403
O;130;2020-03-12 00:00:00.000;A-5574;5102
O;335;2020-03-12 00:00:00.000;A-5574;5405
O;180;2020-03-12 00:00:00.000;A-5574;5405
O;404;2020-03-12 00:00:00.000;A-5574;5405
O;320;2020-03-12 00:00:00.000;A-5574;5102
O;350;2020-03-12 00:00:00.000;A-5574;5102
O;195;2020-03-12 00:00:00.000;A-5574;5102
O;217;2020-03-12 00:00:00.000;A-5574;5102
O;135;2020-03-12 00:00:00.000;A-1792;5405
O;287;2020-03-12 00:00:00.000;A-1792;5405
O;151;2020-03-12 00:00:00.000;A-1792;5405
O;308;2020-03-12 00:00:00.000;A-3254;6404
O;316;2020-03-12 00:00:00.000;A-3254;6404
O;346;2020-03-12 00:00:00.000;A-3254;6102
O;204;2020-03-12 00:00:00.000;A-3254;6102
O;127;2020-03-12 00:00:00.000;A-3254;6102
O;377;2020-03-12 00:00:00.000;A-3254;6102
O;465;2019-10-31 00:00:00.000;A-4314;6949
O;365;2019-10-31 00:00:00.000;A-4314;6949
O;378;2020-03-13 00:00:00.000;A-5178;5405
O;304;2020-03-13 00:00:00.000;A-5178;5102
O;219;2020-03-13 00:00:00.000;A-5178;5102
O;416;2020-03-13 00:00:00.000;A-5178;5102
O;430;2020-03-13 00:00:00.000;A-5178;5102
O;405;2020-03-13 00:00:00.000;A-5178;5102
O;242;2020-03-13 00:00:00.000;A-5178;5405
O;494;2020-03-13 00:00:00.000;A-5178;5405
O;439;2020-03-13 00:00:00.000;A-3828;6108
O;262;2020-03-13 00:00:00.000;A-3828;6108
O;420;2020-03-13 00:00:00.000;A-3828;6108
O;148;2020-03-13 00:00:00.000;A-3858;5117
O;223;2020-03-13 00:00:00.000;A-3858;5117
O;396;2020-03-13 00:00:00.000;A-3858;5117
O;227;2020-03-13 00:00:00.000;A-3858;5117
O;330;2020-03-13 00:00:00.000;A-3858;5117
O;332;2020-03-13 00:00:00.000;A-5110;6108
O;233;2020-03-13 00:00:00.000;A-5110;6108
O;291;2020-03-13 00:00:00.000;A-5110;6108
O;359;2020-03-13 00:00:00.000;A-5110;6108
O;382;2020-03-13 00:00:00.000;A-5110;6108
O;303;2020-03-13 00:00:00.000;A-5110;6108
O;355;2020-03-13 00:00:00.000;A-5110;6108
O;265;2020-03-13 00:00:00.000;A-5110;6108
O;279;2020-03-13 00:00:00.000;A-5110;6108
O;105;2020-03-13 00:00:00.000;A-5110;6108
O;386;2020-03-13 00:00:00.000;A-6218;6108
O;159;2020-03-13 00:00:00.000;A-6218;6108
O;480;2020-03-13 00:00:00.000;A-6218;6108
O;238;2020-03-13 00:00:00.000;A-5038;5102
O;121;2020-03-13 00:00:00.000;A-36;5102
O;104;2020-03-13 00:00:00.000;A-720;5405
O;147;2020-03-13 00:00:00.000;A-720;5102
O;499;2020-03-13 00:00:00.000;A-720;5405
O;399;2020-03-13 00:00:00.000;A-720;5102
O;217;2020-03-13 00:00:00.000;A-720;5405
O;207;2020-03-13 00:00:00.000;A-720;5405
O;232;2020-03-13 00:00:00.000;A-720;5102
O;400;2020-03-13 00:00:00.000;A-720;5102
O;213;2020-03-13 00:00:00.000;A-720;5102
